"","scientificName","decimalLatitude","decimalLongitude","occurrenceStatus","basisOfRecord","lifeStage","stateProvince","year","geodeticDatum","country"
"9236","Galaxias maculatus (Jenyns, 1842)",-38.039866,177.058642,"PRESENT","HUMAN_OBSERVATION","Adult",NA,2004,"WGS84","New Zealand"
"9237","Galaxias maculatus (Jenyns, 1842)",-42.574841,171.202095,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9238","Galaxias maculatus (Jenyns, 1842)",-41.100768,173.744214,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9239","Galaxias maculatus (Jenyns, 1842)",-41.122411,173.739695,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9240","Galaxias maculatus (Jenyns, 1842)",-43.557706,172.647127,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,2004,"WGS84","New Zealand"
"9241","Galaxias maculatus (Jenyns, 1842)",-37.093112,174.942319,"PRESENT","HUMAN_OBSERVATION","Adult",NA,2004,"WGS84","New Zealand"
"9242","Galaxias maculatus (Jenyns, 1842)",-37.086906,174.93652,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9243","Galaxias maculatus (Jenyns, 1842)",-36.685856,174.665777,"PRESENT","HUMAN_OBSERVATION","Adult",NA,2004,"WGS84","New Zealand"
"9244","Galaxias maculatus (Jenyns, 1842)",-36.277917,174.700487,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9245","Galaxias maculatus (Jenyns, 1842)",-44.258153,171.389539,"PRESENT","HUMAN_OBSERVATION","Adult",NA,2004,"WGS84","New Zealand"
"9246","Galaxias maculatus (Jenyns, 1842)",-35.23448,138.99,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9247","Galaxias maculatus (Jenyns, 1842)",-35.45804,138.34772,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9248","Galaxias maculatus (Jenyns, 1842)",-35.4647,138.35381,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9249","Galaxias maculatus (Jenyns, 1842)",-35.45534,138.335,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9250","Galaxias maculatus (Jenyns, 1842)",-42.587226,147.792521,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9251","Galaxias maculatus (Jenyns, 1842)",-42.587226,147.792521,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9252","Galaxias maculatus (Jenyns, 1842)",-42.587226,147.792521,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9253","Galaxias maculatus (Jenyns, 1842)",-42.587226,147.792521,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9254","Galaxias maculatus (Jenyns, 1842)",-42.587226,147.792521,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9255","Galaxias maculatus (Jenyns, 1842)",-41.04612,147.62506,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9256","Galaxias maculatus (Jenyns, 1842)",-41.04612,147.62506,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9257","Galaxias maculatus (Jenyns, 1842)",-42.587226,147.792521,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9258","Galaxias maculatus (Jenyns, 1842)",-40.994986,147.544026,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9259","Galaxias maculatus (Jenyns, 1842)",-42.587226,147.792521,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9260","Galaxias maculatus (Jenyns, 1842)",-41.111992,147.613988,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9261","Galaxias maculatus (Jenyns, 1842)",-41.111992,147.613988,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9262","Galaxias maculatus (Jenyns, 1842)",-41.04612,147.62506,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9263","Galaxias maculatus (Jenyns, 1842)",-40.994986,147.544026,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9264","Galaxias maculatus (Jenyns, 1842)",-40.994986,147.544026,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9265","Galaxias maculatus (Jenyns, 1842)",-41.04612,147.62506,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9266","Galaxias maculatus (Jenyns, 1842)",-41.028763,147.595907,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9267","Galaxias maculatus (Jenyns, 1842)",-41.04612,147.62506,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9268","Galaxias maculatus (Jenyns, 1842)",-41.111992,147.613988,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9269","Galaxias maculatus (Jenyns, 1842)",-41.111992,147.613988,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9270","Galaxias maculatus (Jenyns, 1842)",-40.994986,147.544026,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9271","Galaxias maculatus (Jenyns, 1842)",-41.028763,147.595907,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9272","Galaxias maculatus (Jenyns, 1842)",-42.604972,147.713762,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9273","Galaxias maculatus (Jenyns, 1842)",-41.111992,147.613988,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9274","Galaxias maculatus (Jenyns, 1842)",-40.994986,147.544026,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9275","Galaxias maculatus (Jenyns, 1842)",-41.111992,147.613988,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9276","Galaxias maculatus (Jenyns, 1842)",-40.994986,147.544026,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9277","Galaxias maculatus (Jenyns, 1842)",-40.994986,147.544026,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9278","Galaxias maculatus (Jenyns, 1842)",-42.603444,145.746464,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9279","Galaxias maculatus (Jenyns, 1842)",-42.621215,145.750863,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9280","Galaxias maculatus (Jenyns, 1842)",-42.615101,145.746803,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9281","Galaxias maculatus (Jenyns, 1842)",-42.625691,145.7517,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9282","Galaxias maculatus (Jenyns, 1842)",-42.556432,145.527426,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9283","Galaxias maculatus (Jenyns, 1842)",-42.050966,145.365116,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9284","Galaxias maculatus (Jenyns, 1842)",-41.510745,148.221202,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9285","Galaxias maculatus (Jenyns, 1842)",-41.505445,148.250914,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9286","Galaxias maculatus (Jenyns, 1842)",-41.504059,148.229104,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9287","Galaxias maculatus (Jenyns, 1842)",-41.504093,148.257633,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9288","Galaxias maculatus (Jenyns, 1842)",-41.502027,148.243827,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9289","Galaxias maculatus (Jenyns, 1842)",-41.956798,148.084258,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9290","Galaxias maculatus (Jenyns, 1842)",-41.501715,148.259241,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9291","Galaxias maculatus (Jenyns, 1842)",-37.605623,178.3142,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,2004,"WGS84","New Zealand"
"9292","Galaxias maculatus (Jenyns, 1842)",-41.268892,173.909636,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9293","Galaxias maculatus (Jenyns, 1842)",-36.607526,174.660532,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,2004,"WGS84","New Zealand"
"9294","Galaxias maculatus (Jenyns, 1842)",-34.94699,139.24924,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9295","Galaxias maculatus (Jenyns, 1842)",-38.04548,140.7987,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9296","Galaxias maculatus (Jenyns, 1842)",-38.0487,145.3217,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9297","Galaxias maculatus (Jenyns, 1842)",-37.85779,145.52291,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9298","Galaxias maculatus (Jenyns, 1842)",-38.2057,144.2955,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9299","Galaxias maculatus (Jenyns, 1842)",-38.1412,144.3082,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9300","Galaxias maculatus (Jenyns, 1842)",-38.0941,144.3396,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9301","Galaxias maculatus (Jenyns, 1842)",-38.1006,144.3485,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9302","Galaxias maculatus (Jenyns, 1842)",-38.2089,144.2772,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9303","Galaxias maculatus (Jenyns, 1842)",-40.973669,148.153778,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9304","Galaxias maculatus (Jenyns, 1842)",-40.872583,147.612009,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9305","Galaxias maculatus (Jenyns, 1842)",-40.973669,148.153778,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9306","Galaxias maculatus (Jenyns, 1842)",-42.124996,148.036152,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9307","Galaxias maculatus (Jenyns, 1842)",-42.033637,148.015833,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9308","Galaxias maculatus (Jenyns, 1842)",-42.035344,148.016222,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9309","Galaxias maculatus (Jenyns, 1842)",-42.035344,148.016222,"PRESENT","HUMAN_OBSERVATION",NA,"Tasmania",2004,"WGS84","Australia"
"9310","Galaxias maculatus (Jenyns, 1842)",-36.767117,174.762182,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9311","Galaxias maculatus (Jenyns, 1842)",-41.132177,173.761244,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9312","Galaxias maculatus (Jenyns, 1842)",-35.22496,173.962137,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9313","Galaxias maculatus (Jenyns, 1842)",-41.128567,173.762394,"PRESENT","HUMAN_OBSERVATION","Adult",NA,2004,"WGS84","New Zealand"
"9314","Galaxias maculatus (Jenyns, 1842)",-35.389,139.05193,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9315","Galaxias maculatus (Jenyns, 1842)",-35.39584,139.00006,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9316","Galaxias maculatus (Jenyns, 1842)",-35.34341,139.37069,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9317","Galaxias maculatus (Jenyns, 1842)",-37.86034,144.84143,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9318","Galaxias maculatus (Jenyns, 1842)",-38.2206,174.718257,"PRESENT","HUMAN_OBSERVATION","Adult",NA,2004,"WGS84","New Zealand"
"9319","Galaxias maculatus (Jenyns, 1842)",-38.04403,145.30427,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9320","Galaxias maculatus (Jenyns, 1842)",-34.727239,150.709316,"PRESENT","HUMAN_OBSERVATION",NA,"New South Wales",2004,"WGS84","Australia"
"9321","Galaxias maculatus (Jenyns, 1842)",-34.725033,150.697988,"PRESENT","HUMAN_OBSERVATION",NA,"New South Wales",2004,"WGS84","Australia"
"9322","Galaxias maculatus (Jenyns, 1842)",-37.811784,174.975043,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,2004,"WGS84","New Zealand"
"9323","Galaxias maculatus (Jenyns, 1842)",-36.651419,174.640281,"PRESENT","HUMAN_OBSERVATION","Adult",NA,2004,"WGS84","New Zealand"
"9324","Galaxias maculatus (Jenyns, 1842)",-37.110131,175.522435,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9325","Galaxias maculatus (Jenyns, 1842)",-35.283068,174.091618,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,2004,"WGS84","New Zealand"
"9326","Galaxias maculatus (Jenyns, 1842)",-37.283913,175.326696,"PRESENT","HUMAN_OBSERVATION","Adult",NA,2004,"WGS84","New Zealand"
"9327","Galaxias maculatus (Jenyns, 1842)",-38.0665,145.3812,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9328","Galaxias maculatus (Jenyns, 1842)",-38.06457,145.38142,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9329","Galaxias maculatus (Jenyns, 1842)",-38.0709,145.3798,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9330","Galaxias maculatus (Jenyns, 1842)",-38.18061,145.57352,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9331","Galaxias maculatus (Jenyns, 1842)",-38.06727,145.38136,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9332","Galaxias maculatus (Jenyns, 1842)",-38.06455,145.38028,"PRESENT","HUMAN_OBSERVATION",NA,"Victoria",2004,"WGS84","Australia"
"9333","Galaxias maculatus (Jenyns, 1842)",-42.730426,170.997161,"PRESENT","HUMAN_OBSERVATION","Adult",NA,2004,"WGS84","New Zealand"
"9334","Galaxias maculatus (Jenyns, 1842)",-37.811784,174.975043,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,2004,"WGS84","New Zealand"
"9335","Galaxias maculatus (Jenyns, 1842)",-37.811784,174.975043,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,2004,"WGS84","New Zealand"
"9336","Galaxias maculatus (Jenyns, 1842)",-36.414611,174.719457,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9337","Galaxias maculatus (Jenyns, 1842)",-43.4695,172.647637,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,2004,"WGS84","New Zealand"
"9338","Galaxias maculatus (Jenyns, 1842)",-35.10141,139.29438,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9339","Galaxias maculatus (Jenyns, 1842)",-35.10141,139.29438,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9340","Galaxias maculatus (Jenyns, 1842)",-34.39078,138.59973,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9341","Galaxias maculatus (Jenyns, 1842)",-35.53978,138.62511,"PRESENT","HUMAN_OBSERVATION",NA,"South Australia",2004,"WGS84","Australia"
"9342","Galaxias maculatus (Jenyns, 1842)",-37.092012,174.648637,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9343","Galaxias maculatus (Jenyns, 1842)",-37.092012,174.648637,"PRESENT","HUMAN_OBSERVATION","Juvenile",NA,2004,"WGS84","New Zealand"
"9344","Galaxias maculatus (Jenyns, 1842)",-42.689139,171.004602,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
"9345","Galaxias maculatus (Jenyns, 1842)",-40.851341,173.788677,"PRESENT","HUMAN_OBSERVATION",NA,NA,2004,"WGS84","New Zealand"
